514699039,XP_004997088.1, myosin-VIIa [Salpingoeca rosetta],0.0
514688897,XP_004992024.1, hypothetical protein PTSG_06636 [Salpingoeca rosetta],0.0
514701319,XP_004998227.1, myosin VIIa [Salpingoeca rosetta],0.0
754343367,XP_011270021.1, hypothetical protein CAOG_08449, partial [Capsaspora owczarzaki ATCC 30864],0.0
754344557,XP_004348757.2, myosin-X [Capsaspora owczarzaki ATCC 30864],0.0
754351649,XP_004343891.2, myosin 10 [Capsaspora owczarzaki ATCC 30864],0.0
196016144,XP_002117926.1, hypothetical protein TRIADDRAFT_61967 [Trichoplax adhaerens],0.0
196002882,XP_002111308.1, hypothetical protein TRIADDRAFT_24346 [Trichoplax adhaerens],1.1306e-161
195999442,XP_002109589.1, hypothetical protein TRIADDRAFT_20764 [Trichoplax adhaerens],1.5668e-158
189083798,NP_000251.3, unconventional myosin-VIIa isoform 1 [Homo sapiens],0.0
1034573812,XP_016873269.1, PREDICTED: unconventional myosin-VIIa isoform X4 [Homo sapiens],0.0
189083802,NP_001120652.1, unconventional myosin-VIIa isoform 2 [Homo sapiens],0.0
156368554,XP_001627758.1, predicted protein [Nematostella vectensis],0.0
156396892,XP_001637626.1, predicted protein [Nematostella vectensis],0.0
156386363,XP_001633882.1, predicted protein [Nematostella vectensis],6.10648e-166
828213112,XP_012559202.1, PREDICTED: myosin-VIIa-like [Hydra vulgaris],0.0
828213497,XP_012559323.1, PREDICTED: myosin-VIIa-like, partial [Hydra vulgaris],0.0
828191302,XP_012556458.1, PREDICTED: unconventional myosin-Ia-like [Hydra vulgaris],3.89732e-167
780135608,XP_011679927.1, PREDICTED: myosin-VIIa [Strongylocentrotus purpuratus],0.0
780022091,XP_011665267.1, PREDICTED: unconventional myosin-X [Strongylocentrotus purpuratus],0.0
780042078,XP_011668232.1, PREDICTED: unconventional myosin-XV [Strongylocentrotus purpuratus],0.0
17568553,NP_508420.1, Unconventional myosin heavy chain 6 [Caenorhabditis elegans],0.0
17553936,NP_497809.1, Heavy chain, Unconventional Myosin [Caenorhabditis elegans],1.158e-151
17507983,NP_492393.1, Heavy chain, Unconventional Myosin [Caenorhabditis elegans],1.55763e-145
17737417,NP_523571.1, crinkled, isoform B [Drosophila melanogaster] >gi,0.0
24582549,NP_652630.2, myosin 28B1, isoform A [Drosophila melanogaster],0.0
24582545,NP_723294.1, myosin 28B1, isoform B [Drosophila melanogaster],0.0
961131892,XP_014786283.1, PREDICTED: myosin-VIIa-like [Octopus bimaculoides],0.0
961140574,XP_014789298.1, PREDICTED: unconventional myosin-XV-like, partial [Octopus bimaculoides],0.0
961067409,XP_014775826.1, PREDICTED: myosin-IIIa-like [Octopus bimaculoides],3.15195e-162
1133451887,XP_019863708.1, PREDICTED: unconventional myosin-VIIa-like [Amphimedon queenslandica],0.0
1133459753,XP_019851103.1, PREDICTED: unconventional myosin-VIIa-like [Amphimedon queenslandica],0.0
1133483664,XP_019860107.1, PREDICTED: unconventional myosin-VIIa-like [Amphimedon queenslandica],0.0
