514698288,XP_004996713.1, laminin alpha 5 chain [Salpingoeca rosetta],1.92295e-129
470293655,XP_004343931.1, hypothetical protein CAOG_07207 [Capsaspora owczarzaki ATCC 30864],6.8629e-38
196003946,XP_002111840.1, hypothetical protein TRIADDRAFT_24524 [Trichoplax adhaerens],3.32505e-58
1133461696,XP_011403870.2, PREDICTED: usherin-like [Amphimedon queenslandica],0.0
219842266,NP_996816.2, usherin isoform B precursor [Homo sapiens],0.0
156400070,XP_001638823.1, predicted protein [Nematostella vectensis],0.0
828213499,XP_012559324.1, PREDICTED: usherin, partial [Hydra vulgaris],0.0
780031693,XP_011666777.1, PREDICTED: usherin [Strongylocentrotus purpuratus],0.0
808356958,NP_001294007.1, Uncharacterized protein CELE_K08C7.3 [Caenorhabditis elegans],9.10947e-100
17136292,NP_476617.1, laminin A [Drosophila melanogaster],2.03222e-91
961124388,XP_014783674.1, PREDICTED: laminin subunit alpha-like, partial [Octopus bimaculoides],2.03501e-90
919078468,XP_013420393.1, PREDICTED: usherin-like [Lingula anatina],0.0
