514687717,XP_004991435.1, hypothetical protein PTSG_07638 [Salpingoeca rosetta],5.65614e-127
514688935,XP_004992043.1, NOTCH2 protein [Salpingoeca rosetta],1.64371e-79
514698312,XP_004996725.1, hypothetical protein PTSG_11855 [Salpingoeca rosetta],9.44346e-57
754346661,XP_004363312.2, G protein-coupled receptor [Capsaspora owczarzaki ATCC 30864],2.21599e-46
470296422,XP_004345331.1, tyrosine-protein kinase transforming protein Fes [Capsaspora owczarzaki ATCC 30864],4.71742e-37
754350088,XP_004345687.2, hypothetical protein CAOG_06097 [Capsaspora owczarzaki ATCC 30864],1.4634e-36
196015926,XP_002117818.1, hypothetical protein TRIADDRAFT_61848 [Trichoplax adhaerens],5.96138e-15
196015942,XP_002117826.1, hypothetical protein TRIADDRAFT_33124 [Trichoplax adhaerens],7.6049e-14
195999284,XP_002109510.1, hypothetical protein TRIADDRAFT_53617 [Trichoplax adhaerens],2.09787e-13
113722120,NP_115495.3, G-protein coupled receptor 98 precursor [Homo sapiens],0.0
1034646477,XP_016865452.1, PREDICTED: G-protein coupled receptor 98 isoform X1 [Homo sapiens],0.0
1034646479,XP_016865453.1, PREDICTED: G-protein coupled receptor 98 isoform X2 [Homo sapiens],0.0
156387677,XP_001634329.1, predicted protein [Nematostella vectensis],0.0
156396962,XP_001637661.1, predicted protein [Nematostella vectensis],3.56012e-48
156371384,XP_001628744.1, predicted protein [Nematostella vectensis],5.61419e-24
828198893,XP_012554418.1, PREDICTED: LOW QUALITY PROTEIN: G-protein coupled receptor 98-like, partial [Hydra vulgaris],1.89978e-128
828204115,XP_012556160.1, PREDICTED: G-protein coupled receptor 98-like [Hydra vulgaris],5.57964e-124
828235422,XP_012566397.1, PREDICTED: G-protein coupled receptor 98-like, partial [Hydra vulgaris],3.52193e-18
780183935,XP_011662427.1, PREDICTED: G-protein coupled receptor 98 [Strongylocentrotus purpuratus],0.0
780080891,XP_011672777.1, PREDICTED: sodium/calcium exchanger 3 isoform X2 [Strongylocentrotus purpuratus],6.555e-23
390366351,XP_794875.3, PREDICTED: sodium/calcium exchanger 3 isoform X6 [Strongylocentrotus purpuratus],6.77066e-23
115533322,NP_001041183.1, Na/Ca eXchangers [Caenorhabditis elegans],5.36582e-14
115533320,NP_001041182.1, Na/Ca eXchangers [Caenorhabditis elegans],7.25266e-14
115532418,NP_001040724.1, Latrophilin-like protein LAT-2 [Caenorhabditis elegans],8.72235e-11
386766168,NP_001247215.1, Na/Ca-exchange protein, isoform G [Drosophila melanogaster],3.47311e-10
665394632,NP_001287435.1, Na/Ca-exchange protein, isoform I [Drosophila melanogaster],3.51322e-10
386766166,NP_001247214.1, Na/Ca-exchange protein, isoform F [Drosophila melanogaster],3.57254e-10
961131208,XP_014786045.1, PREDICTED: adhesion G protein-coupled receptor L2-like isoform X3 [Octopus bimaculoides],1.7838e-17
961079532,XP_014768001.1, PREDICTED: adhesion G protein-coupled receptor L4-like [Octopus bimaculoides],4.87256e-17
961071242,XP_014778286.1, PREDICTED: G-protein coupled receptor 126-like [Octopus bimaculoides],6.62172e-17
1133454764,XP_019849292.1, PREDICTED: G-protein coupled receptor 98-like [Amphimedon queenslandica],0.0
1133454894,XP_019849333.1, PREDICTED: G-protein coupled receptor 98-like [Amphimedon queenslandica],5.83807e-35
1133492165,XP_019862878.1, PREDICTED: G-protein coupled receptor 98-like, partial [Amphimedon queenslandica],1.23624e-29
