gi:156402399,ref_number:XP_001639578.1,annotation: predicted protein [Nematostella vectensis],best_score:341.0,evalue:1.68057e-41,length:184
gi:156371471,ref_number:XP_001628787.1,annotation: predicted protein [Nematostella vectensis],best_score:310.0,evalue:7.10239e-37,length:182
gi:156405156,ref_number:XP_001640598.1,annotation: predicted protein [Nematostella vectensis],best_score:201.0,evalue:1.2371e-20,length:170
gi:156382046,ref_number:XP_001632366.1,annotation: predicted protein [Nematostella vectensis],best_score:146.0,evalue:2.50253e-12,length:193
gi:156352468,ref_number:XP_001622774.1,annotation: predicted protein [Nematostella vectensis],best_score:127.0,evalue:8.70971e-10,length:172
gi:156352470,ref_number:XP_001622775.1,annotation: predicted protein [Nematostella vectensis],best_score:125.0,evalue:8.76869e-10,length:133
gi:156395109,ref_number:XP_001636954.1,annotation: predicted protein [Nematostella vectensis],best_score:124.0,evalue:1.84133e-09,length:161
gi:156364597,ref_number:XP_001626433.1,annotation: predicted protein [Nematostella vectensis],best_score:126.0,evalue:2.10934e-09,length:219
gi:156399760,ref_number:XP_001638669.1,annotation: predicted protein [Nematostella vectensis],best_score:122.0,evalue:2.36846e-09,length:140
gi:156399584,ref_number:XP_001638581.1,annotation: predicted protein [Nematostella vectensis] >gi,best_score:122.0,evalue:3.12113e-09,length:149
gi:156376815,ref_number:XP_001630554.1,annotation: predicted protein [Nematostella vectensis],best_score:107.0,evalue:2.5359e-07,length:113
gi:156362224,ref_number:XP_001625680.1,annotation: predicted protein [Nematostella vectensis],best_score:106.0,evalue:6.16968e-07,length:153
gi:156402513,ref_number:XP_001639635.1,annotation: predicted protein [Nematostella vectensis],best_score:106.0,evalue:1.12404e-06,length:190
gi:156402515,ref_number:XP_001639636.1,annotation: predicted protein [Nematostella vectensis],best_score:104.0,evalue:1.72156e-06,length:191
gi:156381041,ref_number:XP_001632075.1,annotation: predicted protein [Nematostella vectensis],best_score:104.0,evalue:1.82773e-06,length:202
gi:156399630,ref_number:XP_001638604.1,annotation: predicted protein [Nematostella vectensis],best_score:102.0,evalue:2.04446e-06,length:148
gi:156383433,ref_number:XP_001632838.1,annotation: predicted protein [Nematostella vectensis],best_score:100.0,evalue:4.42521e-06,length:162
gi:156388256,ref_number:XP_001634617.1,annotation: predicted protein [Nematostella vectensis],best_score:103.0,evalue:4.88167e-06,length:598
gi:156401448,ref_number:XP_001639303.1,annotation: predicted protein [Nematostella vectensis],best_score:99.0,evalue:9.49842e-06,length:190
