gi:156398552,ref_number:XP_001638252.1,annotation: predicted protein [Nematostella vectensis],best_score:784.0,evalue:5.1843e-84,length:1852
gi:156386258,ref_number:XP_001633830.1,annotation: predicted protein [Nematostella vectensis],best_score:748.0,evalue:2.21852e-79,length:4187
gi:156368057,ref_number:XP_001627513.1,annotation: predicted protein [Nematostella vectensis],best_score:732.0,evalue:7.82982e-78,length:1781
gi:156382383,ref_number:XP_001632533.1,annotation: predicted protein [Nematostella vectensis],best_score:717.0,evalue:8.006e-76,length:2676
gi:156399383,ref_number:XP_001638481.1,annotation: predicted protein [Nematostella vectensis],best_score:712.0,evalue:2.0053e-75,length:1888
gi:156368055,ref_number:XP_001627512.1,annotation: predicted protein [Nematostella vectensis],best_score:695.0,evalue:1.40671e-73,length:1677
gi:156365971,ref_number:XP_001626915.1,annotation: predicted protein [Nematostella vectensis],best_score:643.0,evalue:1.35998e-69,length:850
gi:156351334,ref_number:XP_001622464.1,annotation: predicted protein [Nematostella vectensis],best_score:663.0,evalue:1.48742e-69,length:2058
gi:156404209,ref_number:XP_001640300.1,annotation: predicted protein [Nematostella vectensis],best_score:657.0,evalue:9.30124e-69,length:2493
gi:156383976,ref_number:XP_001633108.1,annotation: predicted protein [Nematostella vectensis],best_score:652.0,evalue:4.4466e-68,length:4639
gi:156383896,ref_number:XP_001633068.1,annotation: predicted protein [Nematostella vectensis],best_score:639.0,evalue:6.17765e-67,length:1610
gi:156379093,ref_number:XP_001631293.1,annotation: predicted protein [Nematostella vectensis],best_score:619.0,evalue:3.33088e-64,length:4354
gi:156361307,ref_number:XP_001625459.1,annotation: predicted protein [Nematostella vectensis],best_score:569.0,evalue:1.99069e-60,length:814
gi:156406024,ref_number:XP_001641031.1,annotation: predicted protein [Nematostella vectensis],best_score:565.0,evalue:6.75099e-58,length:4697
gi:156347842,ref_number:XP_001621773.1,annotation: hypothetical protein NEMVEDRAFT_v1g221587 [Nematostella vectensis],best_score:555.0,evalue:8.60207e-58,length:1012
gi:156399381,ref_number:XP_001638480.1,annotation: predicted protein [Nematostella vectensis],best_score:535.0,evalue:2.21322e-54,length:3766
gi:156379563,ref_number:XP_001631526.1,annotation: predicted protein [Nematostella vectensis],best_score:515.0,evalue:2.18992e-53,length:868
gi:156371437,ref_number:XP_001628770.1,annotation: predicted protein [Nematostella vectensis],best_score:469.0,evalue:3.60106e-50,length:470
gi:156399515,ref_number:XP_001638547.1,annotation: predicted protein [Nematostella vectensis],best_score:496.0,evalue:7.54367e-50,length:3186
gi:156365975,ref_number:XP_001626917.1,annotation: predicted protein [Nematostella vectensis],best_score:469.0,evalue:1.73291e-47,length:943
gi:156365973,ref_number:XP_001626916.1,annotation: predicted protein [Nematostella vectensis],best_score:438.0,evalue:4.9286e-46,length:471
gi:156361309,ref_number:XP_001625460.1,annotation: predicted protein [Nematostella vectensis],best_score:425.0,evalue:2.11456e-44,length:460
gi:156361305,ref_number:XP_001625458.1,annotation: predicted protein [Nematostella vectensis],best_score:419.0,evalue:1.85457e-43,length:479
gi:156365969,ref_number:XP_001626914.1,annotation: predicted protein [Nematostella vectensis],best_score:400.0,evalue:6.1444e-42,length:377
