gi:145699097,ref_number:NP_067383.3,annotation: usherin precursor [Mus musculus],best_score:20245.0,evalue:0.0,length:5193
gi:1039728384,ref_number:XP_017175358.1,annotation: PREDICTED: usherin isoform X1 [Mus musculus],best_score:12682.0,evalue:0.0,length:3282
gi:568920137,ref_number:XP_006500638.1,annotation: PREDICTED: laminin subunit alpha-5 isoform X1 [Mus musculus],best_score:912.0,evalue:6.15081e-97,length:3745
gi:124487155,ref_number:NP_001074640.1,annotation: laminin subunit alpha-5 precursor [Mus musculus],best_score:908.0,evalue:1.68731e-96,length:3718
gi:1039759224,ref_number:XP_017171320.1,annotation: PREDICTED: laminin subunit alpha-5 isoform X2 [Mus musculus],best_score:902.0,evalue:8.66706e-96,length:3576
gi:1039759226,ref_number:XP_017171321.1,annotation: PREDICTED: laminin subunit alpha-5 isoform X3 [Mus musculus],best_score:866.0,evalue:9.00458e-92,length:2510
gi:569003360,ref_number:XP_006525754.1,annotation: PREDICTED: laminin subunit alpha-3 isoform X7 [Mus musculus],best_score:729.0,evalue:3.83598e-76,length:1709
gi:114326497,ref_number:NP_032508.2,annotation: laminin subunit beta-1 [Mus musculus],best_score:677.0,evalue:7.39321e-70,length:1834
gi:113865981,ref_number:NP_032510.2,annotation: laminin subunit beta-3 precursor [Mus musculus] >gi,best_score:665.0,evalue:1.60804e-69,length:1168
gi:568977546,ref_number:XP_006515056.1,annotation: PREDICTED: laminin subunit beta-1 isoform X1 [Mus musculus] >gi,best_score:673.0,evalue:1.70942e-69,length:1786
gi:1039732964,ref_number:XP_017169428.1,annotation: PREDICTED: phosphatidylinositol phosphatase PTPRQ isoform X3 [Mus musculus],best_score:642.0,evalue:1.21734e-65,length:2301
gi:31982223,ref_number:NP_032509.2,annotation: laminin subunit beta-2 precursor [Mus musculus] >gi,best_score:638.0,evalue:2.56876e-65,length:1799
gi:226423935,ref_number:NP_034810.1,annotation: laminin subunit alpha-3 isoform 3B precursor [Mus musculus],best_score:636.0,evalue:6.90136e-65,length:3330
gi:569003347,ref_number:XP_006525748.1,annotation: PREDICTED: laminin subunit alpha-3 isoform X1 [Mus musculus],best_score:636.0,evalue:6.96061e-65,length:3331
