gi:367460064,ref_number:NP_001243010.1,annotation: unconventional myosin-VIIa isoform 1 [Mus musculus],best_score:11654.0,evalue:0.0,length:2215
gi:568949801,ref_number:XP_006507490.1,annotation: PREDICTED: unconventional myosin-VIIa isoform X5 [Mus musculus],best_score:11634.0,evalue:0.0,length:2221
gi:755522197,ref_number:XP_011239990.1,annotation: PREDICTED: unconventional myosin-VIIa isoform X1 [Mus musculus],best_score:11603.0,evalue:0.0,length:2250
gi:755522199,ref_number:XP_011239991.1,annotation: PREDICTED: unconventional myosin-VIIa isoform X2 [Mus musculus],best_score:11600.0,evalue:0.0,length:2204
gi:115511010,ref_number:NP_032689.2,annotation: unconventional myosin-VIIa isoform 2 [Mus musculus],best_score:11422.0,evalue:0.0,length:2177
gi:367460068,ref_number:NP_001243012.1,annotation: unconventional myosin-VIIa isoform 4 [Mus musculus] >gi,best_score:11361.0,evalue:0.0,length:2166
gi:568949805,ref_number:XP_006507492.1,annotation: PREDICTED: unconventional myosin-VIIa isoform X7 [Mus musculus],best_score:11350.0,evalue:0.0,length:2157
gi:367460066,ref_number:NP_001243011.1,annotation: unconventional myosin-VIIa isoform 3 [Mus musculus] >gi,best_score:11350.0,evalue:0.0,length:2172
gi:568949803,ref_number:XP_006507491.1,annotation: PREDICTED: unconventional myosin-VIIa isoform X6 [Mus musculus],best_score:11337.0,evalue:0.0,length:2163
gi:261823963,ref_number:NP_115770.2,annotation: unconventional myosin-VIIb [Mus musculus],best_score:6024.0,evalue:0.0,length:2113
gi:130507685,ref_number:NP_062345.2,annotation: unconventional myosin-X [Mus musculus],best_score:1655.0,evalue:0.0,length:2062
gi:115511052,ref_number:NP_034994.2,annotation: unconventional myosin-Va [Mus musculus],best_score:1520.0,evalue:6.64851e-176,length:1853
gi:568960787,ref_number:XP_006510895.1,annotation: PREDICTED: unconventional myosin-Va isoform X6 [Mus musculus],best_score:1518.0,evalue:7.40362e-176,length:1828
gi:568960783,ref_number:XP_006510893.1,annotation: PREDICTED: unconventional myosin-Va isoform X4 [Mus musculus],best_score:1519.0,evalue:7.425e-176,length:1852
gi:568960785,ref_number:XP_006510894.1,annotation: PREDICTED: unconventional myosin-Va isoform X5 [Mus musculus],best_score:1519.0,evalue:8.48298e-176,length:1850
gi:568960781,ref_number:XP_006510892.1,annotation: PREDICTED: unconventional myosin-Va isoform X3 [Mus musculus],best_score:1519.0,evalue:8.76087e-176,length:1855
gi:568960777,ref_number:XP_006510890.1,annotation: PREDICTED: unconventional myosin-Va isoform X1 [Mus musculus],best_score:1519.0,evalue:1.33171e-175,length:1880
gi:568960779,ref_number:XP_006510891.1,annotation: PREDICTED: unconventional myosin-Va isoform X2 [Mus musculus],best_score:1519.0,evalue:1.33332e-175,length:1877
gi:157041246,ref_number:NP_874357.2,annotation: unconventional myosin-XV isoform 2a [Mus musculus],best_score:1529.0,evalue:1.63231e-174,length:2306
gi:157041244,ref_number:NP_034992.2,annotation: unconventional myosin-XV isoform 1 [Mus musculus] >gi,best_score:1531.0,evalue:6.82443e-173,length:3511
gi:157041248,ref_number:NP_001096641.1,annotation: unconventional myosin-XV isoform 3 [Mus musculus] >gi,best_score:1530.0,evalue:1.02435e-172,length:3493
gi:46399202,ref_number:NP_963894.1,annotation: unconventional myosin-Vb [Mus musculus],best_score:1475.0,evalue:3.73117e-170,length:1818
gi:569003411,ref_number:XP_006525778.1,annotation: PREDICTED: unconventional myosin-Vb isoform X2 [Mus musculus],best_score:1475.0,evalue:4.62795e-170,length:1831
gi:569003413,ref_number:XP_006525779.1,annotation: PREDICTED: unconventional myosin-Vb isoform X3 [Mus musculus],best_score:1474.0,evalue:5.88837e-170,length:1826
gi:569003409,ref_number:XP_006525777.1,annotation: PREDICTED: unconventional myosin-Vb isoform X1 [Mus musculus],best_score:1475.0,evalue:6.00993e-170,length:1849
gi:568961013,ref_number:XP_006511003.1,annotation: PREDICTED: unconventional myosin-Vc isoform X3 [Mus musculus],best_score:1420.0,evalue:1.69602e-167,length:1243
gi:568961011,ref_number:XP_006511002.1,annotation: PREDICTED: unconventional myosin-Vc isoform X2 [Mus musculus],best_score:1420.0,evalue:5.411e-167,length:1298
gi:568961002,ref_number:XP_006510998.1,annotation: PREDICTED: unconventional myosin-Vc isoform X1 [Mus musculus] >gi,best_score:1422.0,evalue:2.12995e-163,length:1749
gi:124486759,ref_number:NP_001074791.1,annotation: unconventional myosin-Vc [Mus musculus],best_score:1421.0,evalue:2.51837e-163,length:1742
gi:240120042,ref_number:NP_001155289.1,annotation: unconventional myosin-Ib isoform 1 [Mus musculus],best_score:1369.0,evalue:1.18481e-161,length:1136
gi:86990450,ref_number:NP_034993.2,annotation: unconventional myosin-Ib isoform 2 [Mus musculus],best_score:1362.0,evalue:4.92897e-161,length:1107
gi:568905921,ref_number:XP_006495827.1,annotation: PREDICTED: unconventional myosin-Ib isoform X1 [Mus musculus] >gi,best_score:1363.0,evalue:7.21057e-161,length:1138
gi:568905925,ref_number:XP_006495829.1,annotation: PREDICTED: unconventional myosin-Ib isoform X2 [Mus musculus],best_score:1355.0,evalue:4.24154e-160,length:1109
gi:597436878,ref_number:NP_001277911.1,annotation: unconventional myosin-Ib isoform 3 [Mus musculus],best_score:1350.0,evalue:9.55937e-160,length:1078
gi:568905927,ref_number:XP_006495830.1,annotation: PREDICTED: unconventional myosin-Ib isoform X3 [Mus musculus],best_score:1342.0,evalue:1.14966e-158,length:1080
gi:124494242,ref_number:NP_001074244.1,annotation: unconventional myosin-Ic isoform a [Mus musculus],best_score:1318.0,evalue:9.07556e-156,length:1044
gi:6678986,ref_number:NP_032685.1,annotation: unconventional myosin-Ic isoform b [Mus musculus] >gi,best_score:1316.0,evalue:1.45535e-155,length:1028
gi:568972076,ref_number:XP_006532492.1,annotation: PREDICTED: unconventional myosin-Ic isoform X1 [Mus musculus],best_score:1316.0,evalue:2.8206e-155,length:1063
gi:124487037,ref_number:NP_001074688.1,annotation: unconventional myosin-Ia [Mus musculus] >gi,best_score:1300.0,evalue:3.23973e-153,length:1043
gi:255069756,ref_number:NP_444444.2,annotation: unconventional myosin-If [Mus musculus],best_score:1285.0,evalue:1.14849e-150,length:1098
gi:568974509,ref_number:XP_006533648.1,annotation: PREDICTED: unconventional myosin-Id isoform X1 [Mus musculus],best_score:1240.0,evalue:2.89316e-146,length:944
gi:257196127,ref_number:NP_001158045.1,annotation: unconventional myosin-Ih [Mus musculus],best_score:1242.0,evalue:1.42552e-145,length:1022
gi:118026911,ref_number:NP_796364.2,annotation: unconventional myosin-Id [Mus musculus],best_score:1238.0,evalue:2.7804e-145,length:1006
gi:755513635,ref_number:XP_011246497.1,annotation: PREDICTED: unconventional myosin-Ih isoform X1 [Mus musculus],best_score:1241.0,evalue:2.81323e-145,length:1038
gi:755530462,ref_number:XP_011241116.1,annotation: PREDICTED: unconventional myosin-Ie isoform X1 [Mus musculus],best_score:1244.0,evalue:7.46212e-145,length:1119
gi:145864471,ref_number:NP_001078847.1,annotation: myosin-7B [Mus musculus],best_score:1288.0,evalue:9.26744e-145,length:1941
gi:68299824,ref_number:NP_851417.2,annotation: unconventional myosin-Ie [Mus musculus],best_score:1242.0,evalue:1.02715e-144,length:1107
gi:1039761692,ref_number:XP_017174700.1,annotation: PREDICTED: myosin-7B isoform X6 [Mus musculus],best_score:1288.0,evalue:1.12089e-144,length:1947
gi:114326446,ref_number:NP_071855.2,annotation: myosin-9 [Mus musculus],best_score:1279.0,evalue:1.82165e-143,length:1960
gi:241982716,ref_number:NP_038635.2,annotation: myosin-11 isoform 1 [Mus musculus],best_score:1268.0,evalue:2.94419e-142,length:1938
gi:585670882,ref_number:XP_006817953.1,annotation: PREDICTED: LOW QUALITY PROTEIN: myosin-VIIa-like [Saccoglossus kowalevskii],best_score:7625.0,evalue:0.0,length:2137
gi:585679918,ref_number:XP_006819606.1,annotation: PREDICTED: unconventional myosin-X-like [Saccoglossus kowalevskii],best_score:1710.0,evalue:0.0,length:1543
gi:585715706,ref_number:XP_006825386.1,annotation: PREDICTED: unconventional myosin-Ib-like [Saccoglossus kowalevskii],best_score:1386.0,evalue:3.22477e-165,length:1079
gi:585718275,ref_number:XP_006825854.1,annotation: PREDICTED: myosin-IIIa-like [Saccoglossus kowalevskii],best_score:1324.0,evalue:5.06096e-155,length:1242
gi:585670894,ref_number:XP_006817956.1,annotation: PREDICTED: myosin-VIIa-like [Saccoglossus kowalevskii],best_score:1258.0,evalue:3.27033e-154,length:563
gi:585700699,ref_number:XP_006812831.1,annotation: PREDICTED: unconventional myosin-Vb-like, partial [Saccoglossus kowalevskii],best_score:1264.0,evalue:1.16927e-152,length:731
gi:291236516,ref_number:XP_002738185.1,annotation: PREDICTED: unconventional myosin-Ie-like [Saccoglossus kowalevskii],best_score:1233.0,evalue:5.57871e-144,length:1114
gi:585719308,ref_number:XP_006826039.1,annotation: PREDICTED: myosin-10-like isoform X3 [Saccoglossus kowalevskii],best_score:1265.0,evalue:2.8288e-142,length:1962
gi:585719304,ref_number:XP_006826038.1,annotation: PREDICTED: myosin-10-like isoform X2 [Saccoglossus kowalevskii],best_score:1261.0,evalue:1.06121e-141,length:1972
gi:585719300,ref_number:XP_006826037.1,annotation: PREDICTED: myosin-10-like isoform X1 [Saccoglossus kowalevskii],best_score:1251.0,evalue:1.68739e-140,length:1975
gi:585697312,ref_number:XP_002739436.2,annotation: PREDICTED: unconventional myosin-XIX-like [Saccoglossus kowalevskii],best_score:1197.0,evalue:1.88639e-140,length:990
gi:585673999,ref_number:XP_006818525.1,annotation: PREDICTED: unconventional myosin-Id-like [Saccoglossus kowalevskii],best_score:1189.0,evalue:2.42044e-139,length:999
gi:585719976,ref_number:XP_006813001.1,annotation: PREDICTED: unconventional myosin-VI-like [Saccoglossus kowalevskii],best_score:1117.0,evalue:1.75037e-127,length:1245
gi:585660883,ref_number:XP_006816466.1,annotation: PREDICTED: unconventional myosin-XVI-like, partial [Saccoglossus kowalevskii],best_score:1014.0,evalue:3.76665e-112,length:1590
gi:585677117,ref_number:XP_006819085.1,annotation: PREDICTED: myosin-IIIb-like [Saccoglossus kowalevskii],best_score:845.0,evalue:4.0858e-96,length:788
gi:585672807,ref_number:XP_006818306.1,annotation: PREDICTED: myosin-IIIa-like [Saccoglossus kowalevskii],best_score:700.0,evalue:2.65887e-80,length:487
gi:585672803,ref_number:XP_006818305.1,annotation: PREDICTED: myosin-IIIa-like [Saccoglossus kowalevskii],best_score:640.0,evalue:4.21625e-74,length:341
gi:585686382,ref_number:XP_006820318.1,annotation: PREDICTED: unconventional myosin-X-like [Saccoglossus kowalevskii],best_score:667.0,evalue:6.02657e-71,length:1124
gi:585719312,ref_number:XP_006826040.1,annotation: PREDICTED: myosin-10-like isoform X4 [Saccoglossus kowalevskii],best_score:659.0,evalue:4.42688e-69,length:1629
gi:585672017,ref_number:XP_006818153.1,annotation: PREDICTED: unconventional myosin-XV-like, partial [Saccoglossus kowalevskii],best_score:558.0,evalue:7.26573e-64,length:292
